i,t,alpha,delta1,delta2,CL,viol,SPL,flags
1.250000000000000000e+02,1.250000000000000000e+00,1.189052700561127907e+01,-3.357550030638065230e+00,5.208654705775638938e+00,1.298775227376008701e+00,1.224772623991343679e-03,7.999982490364918419e+01,0.000000000000000000e+00
1.260000000000000000e+02,1.260000000000000009e+00,1.182910099547944327e+01,-3.422274776388492423e+00,5.189343098891636252e+00,1.296406563613643259e+00,3.593436386356785306e-03,8.000780116438531309e+01,0.000000000000000000e+00
1.270000000000000000e+02,1.270000000000000018e+00,1.184301769774995172e+01,-3.433967067886676716e+00,5.205612979424854458e+00,1.291540590211890605e+00,8.459409788109439887e-03,8.001033284556855563e+01,0.000000000000000000e+00
1.280000000000000000e+02,1.280000000000000027e+00,1.187473129416410345e+01,-3.414078535724963892e+00,5.242859552396198275e+00,1.288257191508089372e+00,1.174280849191067233e-02,8.000869591539276371e+01,0.000000000000000000e+00
1.290000000000000000e+02,1.290000000000000036e+00,1.190003810342388135e+01,-3.398614573170032127e+00,5.276590273869891767e+00,1.287453140992912637e+00,1.254685900708740753e-02,8.000492437119910960e+01,0.000000000000000000e+00
1.300000000000000000e+02,1.300000000000000044e+00,1.192023242596451205e+01,-3.358034329105700877e+00,5.326947153104205412e+00,1.288183509094041446e+00,1.181649090595859874e-02,8.000360604253741315e+01,0.000000000000000000e+00
1.310000000000000000e+02,1.310000000000000053e+00,1.193634708738582262e+01,-3.319019899059619139e+00,5.375777581227679569e+00,1.290581090499226091e+00,9.418909500773953170e-03,8.000473780701696569e+01,1.000000000000000000e+00
1.320000000000000000e+02,1.320000000000000062e+00,1.194920626165131239e+01,-3.282987742115344165e+00,5.422121251119037311e+00,1.294055669008982390e+00,5.944330991017654497e-03,8.000798586604105367e+01,1.000000000000000000e+00
1.330000000000000000e+02,1.330000000000000071e+00,1.195506474556187371e+01,-3.301509761501635776e+00,5.430745988977809802e+00,1.298162743790199025e+00,1.837256209801019224e-03,8.000795811022899784e+01,0.000000000000000000e+00
1.340000000000000000e+02,1.340000000000000080e+00,1.196414257474129350e+01,-3.281978051353778181e+00,5.464908505571743014e+00,1.301117021007749619e+00,1.117021007749574579e-03,8.000924629191752047e+01,1.000000000000000000e+00
1.350000000000000000e+02,1.350000000000000089e+00,1.197138649903598129e+01,-3.287001014639224561e+00,5.481846206081767647e+00,1.304348740274343443e+00,4.348740274343398937e-03,8.000899583013267602e+01,0.000000000000000000e+00
1.360000000000000000e+02,1.360000000000000098e+00,1.195513596378627064e+01,-3.320508972097720779e+00,5.478865102125068276e+00,1.307102266336209961e+00,7.102266336209916986e-03,8.000975540064699487e+01,0.000000000000000000e+00
1.370000000000000000e+02,1.370000000000000107e+00,1.193019023023905945e+01,-3.359597104479159935e+00,5.471636991096397118e+00,1.308167562847283749e+00,8.167562847283704741e-03,8.001261143265713827e+01,0.000000000000000000e+00
1.380000000000000000e+02,1.380000000000000115e+00,1.187205287538828991e+01,-3.421351164270725054e+00,5.448497106624503594e+00,1.307654901880995535e+00,7.654901880995490515e-03,8.002192495945963913e+01,0.000000000000000000e+00
1.390000000000000000e+02,1.390000000000000124e+00,1.185384884916606119e+01,-3.454798522878971045e+00,5.444293561769385725e+00,1.304551753371781642e+00,4.551753371781597224e-03,8.002983433580627093e+01,0.000000000000000000e+00
1.400000000000000000e+02,1.400000000000000133e+00,1.187108544193568349e+01,-3.463106846500720870e+00,5.456863299203773110e+00,1.301362905114682667e+00,1.362905114682622099e-03,8.003161447375370585e+01,0.000000000000000000e+00
1.410000000000000000e+02,1.409999999999999920e+00,1.189447318397822428e+01,-3.466678661097373659e+00,5.472271416974922253e+00,1.299713421257928880e+00,2.865787420711640721e-04,8.002817554925377408e+01,0.000000000000000000e+00
1.420000000000000000e+02,1.419999999999999929e+00,1.191579173266949176e+01,-3.459136117686118617e+00,5.494885209394356096e+00,1.299481005227887120e+00,5.189947721129239966e-04,8.002269466581657298e+01,0.000000000000000000e+00
1.430000000000000000e+02,1.429999999999999938e+00,1.188291186749996697e+01,-3.501368283022727290e+00,5.483111610008140957e+00,1.300529176124161079e+00,5.291761241610348776e-04,8.002218972823160925e+01,0.000000000000000000e+00
1.440000000000000000e+02,1.439999999999999947e+00,1.185619576633038008e+01,-3.538875521410788760e+00,5.474198128176590572e+00,1.299780776799979609e+00,2.192232000204352715e-04,8.002438721579621017e+01,0.000000000000000000e+00
1.450000000000000000e+02,1.449999999999999956e+00,1.187726176917614396e+01,-3.542633646417941318e+00,5.487973021460434531e+00,1.298020385950558353e+00,1.979614049441691392e-03,8.002169170228837913e+01,0.000000000000000000e+00
1.460000000000000000e+02,1.459999999999999964e+00,1.190205737136278152e+01,-3.519400924135531739e+00,5.519828244639298553e+00,1.297675100664360759e+00,2.324899335639285525e-03,8.001774200611514232e+01,0.000000000000000000e+00
1.470000000000000000e+02,1.469999999999999973e+00,1.189347105883035738e+01,-3.543578649450625839e+00,5.518950431911012977e+00,1.299177821346455985e+00,8.221786535440589461e-04,8.001485509224288251e+01,0.000000000000000000e+00
1.480000000000000000e+02,1.479999999999999982e+00,1.191499205704644737e+01,-3.529067436148013659e+00,5.544168005553743228e+00,1.299888273546949469e+00,1.117264530505757136e-04,8.001042165757128544e+01,0.000000000000000000e+00
1.490000000000000000e+02,1.489999999999999991e+00,1.193216537885524531e+01,-3.505595882822360565e+00,5.575183330146333383e+00,1.301840780426924526e+00,1.840780426924482072e-03,8.000684156608241437e+01,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+00,1.190626419238902756e+01,-3.541708806444491930e+00,5.565140406457445010e+00,1.304816384726626532e+00,4.816384726626488089e-03,8.000673798408207915e+01,0.000000000000000000e+00
1.510000000000000000e+02,1.510000000000000009e+00,1.187539111785747181e+01,-3.580898569513644603e+00,5.552678015796205457e+00,1.305821299237981403e+00,5.821299237981358843e-03,8.000991694570379309e+01,0.000000000000000000e+00
1.520000000000000000e+02,1.520000000000000018e+00,1.182649698905803248e+01,-3.632281640459384509e+00,5.531575136748811516e+00,1.305180683162553201e+00,5.180683162553156862e-03,8.001801948162980693e+01,0.000000000000000000e+00
1.530000000000000000e+02,1.530000000000000027e+00,1.178477316074229719e+01,-3.678270305086459580e+00,5.513862846461793588e+00,1.302540730454563089e+00,2.540730454563044916e-03,8.002845867113201450e+01,0.000000000000000000e+00
1.540000000000000000e+02,1.540000000000000036e+00,1.174135626964427459e+01,-3.725061734606113006e+00,5.495310839978715833e+00,1.298764967867949149e+00,1.235032132050895015e-03,8.004061574842395999e+01,0.000000000000000000e+00
1.550000000000000000e+02,1.550000000000000044e+00,1.176796683006145017e+01,-3.722647457857217290e+00,5.510067889062425728e+00,1.294080547772312961e+00,5.919452227687083123e-03,8.004445483656891724e+01,0.000000000000000000e+00
1.560000000000000000e+02,1.560000000000000053e+00,1.181484221792782385e+01,-3.703594972629632220e+00,5.535901588765642423e+00,1.291881576029619616e+00,8.118423970380428401e-03,8.004002724761673448e+01,0.000000000000000000e+00
1.570000000000000000e+02,1.570000000000000062e+00,1.185224783046765751e+01,-3.691930334110344880e+00,5.556416158048174125e+00,1.292458805892382045e+00,7.541194107617998910e-03,8.003075524832047449e+01,0.000000000000000000e+00
1.580000000000000000e+02,1.580000000000000071e+00,1.188209675360550399e+01,-3.662528302211846221e+00,5.588779820767900475e+00,1.294588077650681068e+00,5.411922349318976089e-03,8.002153632909320891e+01,0.000000000000000000e+00
1.590000000000000000e+02,1.590000000000000080e+00,1.190591559126095689e+01,-3.635121681232536872e+00,5.619525451032182595e+00,1.298102008151711617e+00,1.897991848288427263e-03,8.001333235279443556e+01,0.000000000000000000e+00
1.600000000000000000e+02,1.600000000000000089e+00,1.192234876944737287e+01,-3.639156204302395281e+00,5.628458314506074700e+00,1.302386568884137175e+00,2.386568884137130198e-03,8.000376568559062207e+01,0.000000000000000000e+00
1.610000000000000000e+02,1.610000000000000098e+00,1.189405838563160778e+01,-3.674124020178402450e+00,5.615984944669267342e+00,1.306171463187268067e+00,6.171463187268022565e-03,7.999968342036450508e+01,0.000000000000000000e+00
1.620000000000000000e+02,1.620000000000000107e+00,1.185315415456013532e+01,-3.717578266699398615e+00,5.597465457288286039e+00,1.307577798018351611e+00,7.577798018351566967e-03,8.000149239120349876e+01,0.000000000000000000e+00
1.630000000000000000e+02,1.630000000000000115e+00,1.182374702050404380e+01,-3.752664724428738108e+00,5.584429846374055373e+00,1.306683128763610036e+00,6.683128763609991196e-03,8.000588410245129012e+01,0.000000000000000000e+00
1.640000000000000000e+02,1.640000000000000124e+00,1.177776222302632192e+01,-3.799015179712856849e+00,5.563464956847687937e+00,1.304620351535971334e+00,4.620351535971289891e-03,8.001437890782538886e+01,0.000000000000000000e+00
1.650000000000000000e+02,1.650000000000000133e+00,1.180035778119282597e+01,-3.797141095985258730e+00,5.575215149489899602e+00,1.300946158296351296e+00,9.461582963512515931e-04,8.001626149051874393e+01,0.000000000000000000e+00
1.660000000000000000e+02,1.660000000000000142e+00,1.175999516560749925e+01,-3.838955122817839349e+00,5.556895709601898936e+00,1.299174411023261255e+00,8.255889767387891709e-04,8.002207698210996512e+01,0.000000000000000000e+00
1.670000000000000000e+02,1.669999999999999929e+00,1.179152525737004176e+01,-3.830241824973906084e+00,5.572866544095536057e+00,1.295928904502971379e+00,4.071095497028665022e-03,8.002098011197492156e+01,0.000000000000000000e+00
1.680000000000000000e+02,1.679999999999999938e+00,1.183301574542240964e+01,-3.814266062368238952e+00,5.593582584229966237e+00,1.294844303834074450e+00,5.155696165925593988e-03,8.001360527599746320e+01,0.000000000000000000e+00
1.690000000000000000e+02,1.689999999999999947e+00,1.186674993826636815e+01,-3.803246735919798560e+00,5.610704343883057277e+00,1.295764133480020952e+00,4.235866519979092359e-03,8.000267427011486632e+01,0.000000000000000000e+00
1.700000000000000000e+02,1.699999999999999956e+00,1.189366914265700004e+01,-3.780497192729796119e+00,5.635635705558319941e+00,1.297774306455258264e+00,2.225693544741780272e-03,7.999188532926906703e+01,0.000000000000000000e+00
1.710000000000000000e+02,1.709999999999999964e+00,1.186456244700499241e+01,-3.813435787547911460e+00,5.622307220069428624e+00,1.300685241372366185e+00,6.852413723661410216e-04,7.998712484191858607e+01,0.000000000000000000e+00
1.720000000000000000e+02,1.719999999999999973e+00,1.189192356882216650e+01,-3.795335453142012483e+00,5.643661625949403238e+00,1.301252383897544940e+00,1.252383897544895319e-03,7.998015046769532432e+01,0.000000000000000000e+00
1.730000000000000000e+02,1.729999999999999982e+00,1.187312724528434060e+01,-3.820761907686079706e+00,5.635073888865968605e+00,1.302955670490290263e+00,2.955670490290218666e-03,7.997680590290522673e+01,0.000000000000000000e+00
1.740000000000000000e+02,1.739999999999999991e+00,1.184724341092231015e+01,-3.850883515466536178e+00,5.623088101712724551e+00,1.303075574433578465e+00,3.075574433578420752e-03,7.997715663750173576e+01,0.000000000000000000e+00
1.750000000000000000e+02,1.750000000000000000e+00,1.187304541525962165e+01,-3.844559464444006647e+00,5.635822806922456962e+00,1.301712507058650603e+00,1.712507058650558633e-03,7.997282437682025602e+01,0.000000000000000000e+00
1.760000000000000000e+02,1.760000000000000009e+00,1.184385066208960779e+01,-3.876492366780127430e+00,5.622231613961718111e+00,1.301590349393585866e+00,1.590349393585821502e-03,7.997296867116118335e+01,0.000000000000000000e+00
1.770000000000000000e+02,1.770000000000000018e+00,1.185527093587043090e+01,-3.879730816174830288e+00,5.628071194259188559e+00,1.299871511060133766e+00,1.284889398662780735e-04,7.997057991777867869e+01,0.000000000000000000e+00
1.780000000000000000e+02,1.780000000000000027e+00,1.183730857071997988e+01,-3.903305013467158080e+00,5.619841654864809577e+00,1.298814064590523065e+00,1.185935409476979174e-03,7.997055550191923601e+01,0.000000000000000000e+00
1.790000000000000000e+02,1.790000000000000036e+00,1.183733365673404592e+01,-3.914041531373347205e+00,5.620213299510738558e+00,1.296895624841500227e+00,3.104375158499816933e-03,7.996970182655309145e+01,0.000000000000000000e+00
1.800000000000000000e+02,1.800000000000000044e+00,1.181006480354648502e+01,-3.943697033215845860e+00,5.607517302749416288e+00,1.295152826970147997e+00,4.847173029852047677e-03,7.997210040268929276e+01,0.000000000000000000e+00
1.810000000000000000e+02,1.810000000000000053e+00,1.183649126190525003e+01,-3.935515338469828261e+00,5.620503479955456072e+00,1.292289766970877940e+00,7.710233029122104398e-03,7.996933121625548324e+01,0.000000000000000000e+00
1.820000000000000000e+02,1.820000000000000062e+00,1.186952333020721895e+01,-3.897758566428507265e+00,5.653533632276317888e+00,1.291034278887159825e+00,8.965721112840219220e-03,7.996478565092763802e+01,0.000000000000000000e+00
1.830000000000000000e+02,1.830000000000000071e+00,1.189588225339768002e+01,-3.854282323409403244e+00,5.690327884671948055e+00,1.291903200780758265e+00,8.096799219241779255e-03,7.996102281967567649e+01,0.000000000000000000e+00
1.840000000000000000e+02,1.840000000000000080e+00,1.191691614160016854e+01,-3.825331820536935989e+00,5.717054786203167538e+00,1.294273776898075656e+00,5.726223101924388104e-03,7.995724606236008469e+01,0.000000000000000000e+00
1.850000000000000000e+02,1.850000000000000089e+00,1.193370075945871989e+01,-3.796782709647501086e+00,5.743366961000226034e+00,1.297183306616334297e+00,2.816693383665747064e-03,7.995431664474648414e+01,0.000000000000000000e+00
1.860000000000000000e+02,1.860000000000000098e+00,1.194709454542665483e+01,-3.790829018045748011e+00,5.754080137727521027e+00,1.300345861279474935e+00,3.458612794748905372e-04,7.995009715957172602e+01,0.000000000000000000e+00
1.870000000000000000e+02,1.870000000000000107e+00,1.195778251604753351e+01,-3.747644313265169558e+00,5.790129177091381862e+00,1.302982513787600105e+00,2.982513787600060695e-03,7.994990602954602821e+01,1.000000000000000000e+00
1.880000000000000000e+02,1.880000000000000115e+00,1.196631130068439575e+01,-3.753269030739153411e+00,5.792636775491497581e+00,1.306156602868778327e+00,6.156602868778282556e-03,7.994741083442070817e+01,0.000000000000000000e+00
1.890000000000000000e+02,1.890000000000000124e+00,1.196507960199255116e+01,-3.766217150379503664e+00,5.789991885838768226e+00,1.308344921648875836e+00,8.344921648875791576e-03,7.994467531128678672e+01,0.000000000000000000e+00
1.900000000000000000e+02,1.900000000000000133e+00,1.193460293887991064e+01,-3.799393722702349319e+00,5.773362424788734515e+00,1.309363299153766480e+00,9.363299153766435623e-03,7.994630634745581688e+01,0.000000000000000000e+00
1.910000000000000000e+02,1.910000000000000142e+00,1.189983747362035871e+01,-3.835312061001146855e+00,5.754728775439521549e+00,1.308226799920024108e+00,8.226799920024063795e-03,7.995176075643830416e+01,0.000000000000000000e+00
1.920000000000000000e+02,1.919999999999999929e+00,1.184991927980322046e+01,-3.881581544567430875e+00,5.728888104377052315e+00,1.305338119210658121e+00,5.338119210658076597e-03,7.996215841756858822e+01,0.000000000000000000e+00
1.930000000000000000e+02,1.929999999999999938e+00,1.181987704872030420e+01,-3.913674001385057721e+00,5.712627162156364236e+00,1.300498427232599008e+00,4.984272325989635988e-04,7.997297927610084400e+01,0.000000000000000000e+00
1.940000000000000000e+02,1.939999999999999947e+00,1.182953733562368548e+01,-3.917739898849809776e+00,5.715412287829181537e+00,1.295134570466136781e+00,4.865429533863263600e-03,7.997831462240695544e+01,0.000000000000000000e+00
1.950000000000000000e+02,1.949999999999999956e+00,1.186397423751789049e+01,-3.888178016830766914e+00,5.741073765871783863e+00,1.291181880953525152e+00,8.818119046474892642e-03,7.997813017914305078e+01,0.000000000000000000e+00
1.960000000000000000e+02,1.959999999999999964e+00,1.189145418953447830e+01,-3.843681299377764038e+00,5.776840655920764789e+00,1.289812040770324852e+00,1.018795922967519196e-02,7.997727813259758989e+01,0.000000000000000000e+00
1.970000000000000000e+02,1.969999999999999973e+00,1.191338263609316961e+01,-3.795824958969439056e+00,5.814809591887256879e+00,1.290537101822272215e+00,9.462898177727829818e-03,7.997754000088553994e+01,0.000000000000000000e+00
1.980000000000000000e+02,1.979999999999999982e+00,1.193088109344808423e+01,-3.747726928879107078e+00,5.852850439665576943e+00,1.292724897653710903e+00,7.275102346289141764e-03,7.997959355725055275e+01,0.000000000000000000e+00
1.990000000000000000e+02,1.989999999999999991e+00,1.194484450891311766e+01,-3.705601546455706163e+00,5.886711619017383157e+00,1.295861718460974199e+00,4.138281539025845390e-03,7.998302112067604241e+01,1.000000000000000000e+00
