scenario,i,t,alpha,delta1,delta2,CL,s,sigma,flags
0.000000000000000000e+00,1.140000000000000000e+02,1.140000000000000124e+00,1.186317042841788627e+01,-3.177206872777053714e+00,4.744167256643021524e+00,1.300618651328042885e+00,6.186513280428407313e-04,1.191493506524573948e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.150000000000000000e+02,1.150000000000000133e+00,1.188253700430300341e+01,-3.190313352814221570e+00,4.773322471673884237e+00,1.298336986467152343e+00,-1.663013532847701370e-03,1.191493506524573948e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.160000000000000000e+02,1.159999999999999920e+00,1.187370493241564695e+01,-3.222492796118233471e+00,4.788717971992204170e+00,1.300622006139780407e+00,6.220061397803622327e-04,1.191493506524573948e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.170000000000000000e+02,1.169999999999999929e+00,1.189285311230720232e+01,-3.234579740396340775e+00,4.816904235647469612e+00,1.298336948390719670e+00,-1.663051609280374876e-03,1.191493506524573948e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.180000000000000000e+02,1.179999999999999938e+00,1.188377724383164846e+01,-3.265797832103331189e+00,4.831323041742755287e+00,1.300625344480004886e+00,6.253444800048413299e-04,1.191493506524573948e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.190000000000000000e+02,1.189999999999999947e+00,1.190271725959100202e+01,-3.276909420031718145e+00,4.858583004766059865e+00,1.298336933509302682e+00,-1.663066490697362454e-03,1.191493506524573948e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.200000000000000000e+02,1.199999999999999956e+00,1.189335296901448658e+01,-3.306973806459069465e+00,4.871836257536051207e+00,1.300628666589378923e+00,6.286665893788789816e-04,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.210000000000000000e+02,1.209999999999999964e+00,1.191204244070827656e+01,-3.316927736200205423e+00,4.897989679503945482e+00,1.298336941422960633e+00,-1.663058577039411290e-03,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.220000000000000000e+02,1.219999999999999973e+00,1.190245857401931140e+01,-3.346134246516640598e+00,4.910369004295089823e+00,1.300631972305128059e+00,6.319723051280146109e-04,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.230000000000000000e+02,1.229999999999999982e+00,1.192096366745759717e+01,-3.355215127465638769e+00,4.935695165764228953e+00,1.298336971583859079e+00,-1.663028416140965859e-03,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.240000000000000000e+02,1.239999999999999991e+00,1.191116906633202177e+01,-3.383601320523895506e+00,4.947237958779455269e+00,1.300635262524098223e+00,6.352625240981790711e-04,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.250000000000000000e+02,1.250000000000000000e+00,1.192949843141185973e+01,-3.391846480276536457e+00,4.971772897889170650e+00,1.298337023048631078e+00,-1.662976951368966283e-03,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.260000000000000000e+02,1.260000000000000009e+00,1.191950156960914597e+01,-3.419448280949664021e+00,4.982514950920180041e+00,1.300638537150577090e+00,6.385371505770454092e-04,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.270000000000000000e+02,1.270000000000000018e+00,1.193766347816525020e+01,-3.426893432328386613e+00,5.006293145078148932e+00,1.298337095590089918e+00,-1.662904409910126446e-03,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.280000000000000000e+02,1.280000000000000027e+00,1.192747247399983301e+01,-3.453745204581189387e+00,5.016268712667318219e+00,1.300641796270446182e+00,6.417962704461377399e-04,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.290000000000000000e+02,1.290000000000000036e+00,1.194547483617607675e+01,-3.460424515603626183e+00,5.039323146577219248e+00,1.298337188798340147e+00,-1.662811201659897264e-03,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.300000000000000000e+02,1.300000000000000044e+00,1.193509746644089375e+01,-3.486559131004732581e+00,5.048565011284722459e+00,1.300645039999809072e+00,6.450399998090272646e-04,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.310000000000000000e+02,1.310000000000000053e+00,1.195294784553898282e+01,-3.492505292403532469e+00,5.070927241551739684e+00,1.298337302234247481e+00,-1.662697765752563228e-03,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.320000000000000000e+02,1.320000000000000062e+00,1.194239155939183661e+01,-3.517954195272735785e+00,5.079466776727821653e+00,1.300648268452784251e+00,6.482684527842064170e-04,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.330000000000000000e+02,1.330000000000000071e+00,1.196009718607130168e+01,-3.523198485104372502e+00,5.101166993585594334e+00,1.298337435462524114e+00,-1.662564537475930138e-03,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.340000000000000000e+02,1.340000000000000080e+00,1.194936911854792960e+01,-3.547991754678312404e+00,5.109034223589249635e+00,1.300651481735557891e+00,6.514817355578461644e-04,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.350000000000000000e+02,1.350000000000000089e+00,1.196693690455309067e+01,-3.552564100040346950e+00,5.130101309954403277e+00,1.298337588058481540e+00,-1.662411941518504577e-03,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.360000000000000000e+02,1.360000000000000098e+00,1.195604388962805587e+01,-3.576730509853323525e+00,5.137324967877775705e+00,1.300654679946258163e+00,6.546799462581187612e-04,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.370000000000000000e+02,1.370000000000000107e+00,1.197348044107205745e+01,-3.580659545825850110e+00,5.157786555862501565e+00,1.298337759608767294e+00,-1.662240391232749914e-03,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.380000000000000000e+02,1.380000000000000115e+00,1.196242902424971355e+01,-3.604226620453480301e+00,5.164394138845682214e+00,1.300657863176056583e+00,6.578631760565389897e-04,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.390000000000000000e+02,1.390000000000000124e+00,1.197974065445642466e+01,-3.607539746395665325e+00,5.184276663838555343e+00,1.298337949710771433e+00,-1.662050289228611533e-03,1.244010843728837051e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.400000000000000000e+02,1.400000000000000133e+00,1.196851115238367136e+01,-3.630421956414133788e+00,5.190184336445924806e+00,1.300661031510090382e+00,6.610315100903374486e-04,1.283715653774013532e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.410000000000000000e+02,1.409999999999999920e+00,1.198567908643681257e+01,-3.633038405786956027e+00,5.209407717340461375e+00,1.298338157906105739e+00,-1.661842093894305705e-03,1.283715653774013532e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.420000000000000000e+02,1.419999999999999929e+00,1.197430566463202872e+01,-3.655382358554904787e+00,5.214760256770619051e+00,1.300664184940086399e+00,6.641849400863542030e-04,1.283715653774013532e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.430000000000000000e+02,1.429999999999999938e+00,1.199136265591395656e+01,-3.657443484204349726e+00,5.233463148160089951e+00,1.298338384011601399e+00,-1.661615988398645882e-03,1.283715653774013532e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.440000000000000000e+02,1.439999999999999947e+00,1.197985092210771541e+01,-3.679272658185519962e+00,5.238284043729535711e+00,1.300667323725161140e+00,6.673237251610952825e-04,1.283715653774013532e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.450000000000000000e+02,1.449999999999999956e+00,1.199680233615288927e+01,-3.680801864174812810e+00,5.256489006052029289e+00,1.298338627433176296e+00,-1.661372566823748897e-03,1.283715653774013532e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.460000000000000000e+02,1.459999999999999964e+00,1.198515766441328978e+01,-3.702138726592439255e+00,5.260800745366625897e+00,1.300670447860794221e+00,6.704478607941766199e-04,1.283715653774013532e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.470000000000000000e+02,1.469999999999999973e+00,1.200000000000000000e+01,-3.703158417414209591e+00,5.278529369727176679e+00,1.298338887878110803e+00,-1.661112121889241067e-03,1.283715653774013532e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.480000000000000000e+02,1.479999999999999982e+00,1.199067962489478489e+01,-3.722330203634249379e+00,5.283506564654074644e+00,1.300483175676140135e+00,4.831756761400907152e-04,1.283715653774013532e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.490000000000000000e+02,1.489999999999999991e+00,1.200000000000000000e+01,-3.724009144742750355e+00,5.299998834915188084e+00,1.298546651788667461e+00,-1.453348211332583517e-03,1.283715653774013532e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+02,1.500000000000000000e+00,1.199907761704905695e+01,-3.736823784456658082e+00,5.308530190663179660e+00,1.300067353313414387e+00,6.735331341434225294e-05,1.283715653774013532e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.510000000000000000e+02,1.510000000000000009e+00,1.200000000000000000e+01,-3.744986314788600446e+00,5.319854835557510597e+00,1.299512625597696758e+00,-4.873744023032866579e-04,1.283715653774013532e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.520000000000000000e+02,1.520000000000000018e+00,1.200000000000000000e+01,-3.744930304930431664e+00,5.336409794096478088e+00,1.299569902520092857e+00,-4.300974799071877186e-04,1.283715653774013532e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.530000000000000000e+02,1.530000000000000027e+00,1.200000000000000000e+01,-3.752881582863458743e+00,5.347155765013855699e+00,1.300325389913330909e+00,3.253899133308646441e-04,1.283715653774013532e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.540000000000000000e+02,1.540000000000000036e+00,1.199383955584895567e+01,-3.768755517514763564e+00,5.352155965119235859e+00,1.300283201051179782e+00,2.832010511797378172e-04,1.283715653774013532e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.550000000000000000e+02,1.550000000000000044e+00,1.200000000000000000e+01,-3.771300409923747488e+00,5.365892014915362829e+00,1.298867397879507557e+00,-1.132602120492487430e-03,1.283715653774013532e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.560000000000000000e+02,1.560000000000000053e+00,1.200000000000000000e+01,-3.775383400801676004e+00,5.378246214005597103e+00,1.299905976845278754e+00,-9.402315472128996987e-05,1.283715653774013532e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.570000000000000000e+02,1.570000000000000062e+00,1.200000000000000000e+01,-3.780925279296099895e+00,5.389279343331206285e+00,1.300194976193943974e+00,1.949761939439298430e-04,1.283715653774013532e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.580000000000000000e+02,1.580000000000000071e+00,1.199309753346309471e+01,-3.796714413721577142e+00,5.393009778709643598e+00,1.300326715796026988e+00,3.267157960269440053e-04,1.283715653774013532e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.590000000000000000e+02,1.590000000000000080e+00,1.200000000000000000e+01,-3.798156590171320790e+00,5.406202296003699281e+00,1.298788504859698989e+00,-1.211495140301055429e-03,1.283715653774013532e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.600000000000000000e+02,1.600000000000000089e+00,1.200000000000000000e+01,-3.802636509135388199e+00,5.416961615112704465e+00,1.299946620820844334e+00,-5.337917915571033234e-05,1.302749500732517662e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.610000000000000000e+02,1.610000000000000098e+00,1.200000000000000000e+01,-3.806574504355330291e+00,5.427792865157828217e+00,1.300136910504099630e+00,1.369105040995854949e-04,1.302749500732517662e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.620000000000000000e+02,1.620000000000000107e+00,1.199245233466595906e+01,-3.822220026589336683e+00,5.430352495518718570e+00,1.300366655104704838e+00,3.666551047047938994e-04,1.302749500732517662e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.630000000000000000e+02,1.630000000000000115e+00,1.200000000000000000e+01,-3.822675697236667336e+00,5.442981196867657800e+00,1.298723588612939572e+00,-1.276411387060472080e-03,1.302749500732517662e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.640000000000000000e+02,1.640000000000000124e+00,1.200000000000000000e+01,-3.827999906584730549e+00,5.452012603710760352e+00,1.299983338969667113e+00,-1.666103033293175884e-05,1.302749500732517662e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.650000000000000000e+02,1.650000000000000133e+00,1.200000000000000000e+01,-3.829039593206442049e+00,5.463692497514538893e+00,1.300038926850461518e+00,3.892685046147370542e-05,1.302749500732517662e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.660000000000000000e+02,1.660000000000000142e+00,1.199051147059686961e+01,-3.845566696429036035e+00,5.464544808032641754e+00,1.300500775236576700e+00,5.007752365766560132e-04,1.302749500732517662e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.670000000000000000e+02,1.669999999999999929e+00,1.200000000000000000e+01,-3.844442290086253156e+00,5.477172336360212057e+00,1.298537125429427119e+00,-1.462874570572925137e-03,1.302749500732517662e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.680000000000000000e+02,1.679999999999999938e+00,1.199847382875242729e+01,-3.855034538552275514e+00,5.481554359953828559e+00,1.300086579128926445e+00,8.657912892640062807e-05,1.302749500732517662e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.690000000000000000e+02,1.689999999999999947e+00,1.200000000000000000e+01,-3.859829178253899151e+00,5.489640073099307571e+00,1.299434581125441301e+00,-5.654188745587429565e-04,1.302749500732517662e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.700000000000000000e+02,1.699999999999999956e+00,1.200000000000000000e+01,-3.857816598347585835e+00,5.502124083901303919e+00,1.299627331935270025e+00,-3.726680647300195659e-04,1.302749500732517662e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.710000000000000000e+02,1.709999999999999964e+00,1.200000000000000000e+01,-3.863291497363146476e+00,5.509261863194206299e+00,1.300329721938521699e+00,3.297219385216543230e-04,1.302749500732517662e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.720000000000000000e+02,1.719999999999999973e+00,1.199379896406842150e+01,-3.876767336506552919e+00,5.510706834526381215e+00,1.300289333979763207e+00,2.893339797631622190e-04,1.302749500732517662e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.730000000000000000e+02,1.729999999999999982e+00,1.200000000000000000e+01,-3.876896233635434452e+00,5.521027843772424504e+00,1.298867954269610214e+00,-1.132045730389830140e-03,1.302749500732517662e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.740000000000000000e+02,1.739999999999999991e+00,1.200000000000000000e+01,-3.878868993414984256e+00,5.529866982653731888e+00,1.299917255330354182e+00,-8.274466964586224549e-05,1.302749500732517662e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.750000000000000000e+02,1.750000000000000000e+00,1.200000000000000000e+01,-3.881981605666016133e+00,5.537709106664665093e+00,1.300188020781974707e+00,1.880207819746626541e-04,1.302749500732517662e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.760000000000000000e+02,1.760000000000000009e+00,1.199298985224396752e+01,-3.895624111916068610e+00,5.538150781760415420e+00,1.300337370193221265e+00,3.373701932212203047e-04,1.302749500732517662e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.770000000000000000e+02,1.770000000000000018e+00,1.200000000000000000e+01,-3.894808409747336331e+00,5.548248468029212788e+00,1.298782423557838239e+00,-1.217576442161805161e-03,1.302749500732517662e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.780000000000000000e+02,1.780000000000000027e+00,1.200000000000000000e+01,-3.897623526761201607e+00,5.555663141916074466e+00,1.299961476459512433e+00,-3.852354048761164051e-05,1.302749500732517662e-01,1.000000000000000000e+00
